ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
6CF613521CA96CDE,classic_bike,2021-02-22 16:51,2021-02-22 17:02,Clinton St & Madison St,TA1305000032,Cityfront Plaza Dr & Pioneer Ct,13427,41.882242,-87.641066,41.890573,-87.622072,member
790D32CB7348D195,classic_bike,2021-02-03 17:19,2021-02-03 17:30,Clinton St & Madison St,TA1305000032,Cityfront Plaza Dr & Pioneer Ct,13427,41.882242,-87.641066,41.890573,-87.622072,member
46D7B56E473BF3F8,classic_bike,2021-02-24 17:23,2021-02-24 17:36,Wood St & Taylor St (Temp),13285,Aberdeen St & Monroe St,13156,41.86926522,-87.67373085,41.880419,-87.655519,member
AD148B0B6252DEA6,classic_bike,2021-02-28 14:21,2021-02-28 14:28,Wentworth Ave & 33rd St,15445,Emerald Ave & 31st St,TA1309000055,41.83452989,-87.63182298,41.838198,-87.645143,casual
F04E48B71443A99F,classic_bike,2021-02-03 16:38,2021-02-03 16:49,Racine Ave & 18th St,13164,Aberdeen St & Monroe St,13156,41.858166,-87.656495,41.880419,-87.655519,member
CE45E063516267CA,classic_bike,2021-02-15 14:17,2021-02-15 14:30,Racine Ave & 18th St,13164,Aberdeen St & Monroe St,13156,41.858166,-87.656495,41.880419,-87.655519,member
86D40C2390267476,classic_bike,2021-02-13 10:19,2021-02-13 10:34,Racine Ave & 18th St,13164,Aberdeen St & Monroe St,13156,41.858166,-87.656495,41.880419,-87.655519,member
9BE50F5B6230626C,classic_bike,2021-02-19 17:11,2021-02-19 17:24,Wells St & Hubbard St,TA1307000151,Aberdeen St & Monroe St,13156,41.889906,-87.634266,41.880419,-87.655519,member
78E784C65E813B9B,classic_bike,2021-02-25 17:44,2021-02-25 17:54,Wells St & Hubbard St,TA1307000151,Aberdeen St & Monroe St,13156,41.889906,-87.634266,41.880419,-87.655519,member
9D886BEBC47524E5,classic_bike,2021-02-27 13:46,2021-02-27 13:49,Peoria St & Jackson Blvd,13158,Aberdeen St & Monroe St,13156,41.8776416,-87.64961779,41.880419,-87.655519,member
2CD4CDCC4F422BAB,classic_bike,2021-02-24 18:13,2021-02-24 18:36,Michigan Ave & 18th St,13150,Aberdeen St & Monroe St,13156,41.857813,-87.62455,41.880419,-87.655519,member
A0B6978147D0DFFB,electric_bike,2021-02-26 17:14,2021-02-26 17:27,Indiana Ave & 31st St,TA1308000036,Emerald Ave & 31st St,TA1309000055,41.83884433,-87.62183783,41.8381985,-87.6451795,member
2C6C66D034BE3917,classic_bike,2021-02-26 17:15,2021-02-26 17:27,Indiana Ave & 31st St,TA1308000036,Emerald Ave & 31st St,TA1309000055,41.838842,-87.621857,41.838198,-87.645143,member
FF6E17F980F18343,classic_bike,2021-02-24 17:38,2021-02-24 17:43,Halsted St & Archer Ave,TA1308000013,Emerald Ave & 31st St,TA1309000055,41.847203,-87.646795,41.838198,-87.645143,member
1696534FDFD15485,classic_bike,2021-02-24 11:38,2021-02-24 11:54,New St & Illinois St,TA1306000013,Aberdeen St & Monroe St,13156,41.89084704,-87.61861682,41.880419,-87.655519,member
898872C246156E5A,classic_bike,2021-02-23 15:37,2021-02-23 16:01,Ashland Ave & Division St,13061,Aberdeen St & Monroe St,13156,41.90345,-87.667747,41.880419,-87.655519,member
F323BF5C69DF04FA,classic_bike,2021-02-27 14:45,2021-02-27 14:58,Fort Dearborn Dr & 31st St,TA1307000048,Emerald Ave & 31st St,TA1309000055,41.838556,-87.608218,41.838198,-87.645143,casual
